TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.xenoamess.x8l.dealers.JsonDealer,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,103,0.3,3,17,78,136893,1649191874787,0.5259259259259259,000111110000111111100000000000000000000000000000000000000000011001111000011110011100111111111111111111111110111100100111111111111111111,0.5175438596491229,001110101010100101010100101010101110111111111010101111101011111111111111110101101101101000000000000000000000000000,1.0,1,0,0,1,1,0.5027322404371585,111010100001000001010100001000001010100001000001111011111111111111110111111110111111111111101001100001101111111111111101111100101000011110100110000000111100000000000000000000000000000,0.4,10010,1.0,11,1.0,11,0.5175438596491229,100001100000001110101111101011001110111111111001011111100111111111111111111011001110010100000000000000000000000000
