TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.xenoamess.x8l.ContentNode,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,166,0.3,3,98,1846,259974,1649191874772,0.8881118881118881,1111111111111111111111111111111111111111111111111111111111111111111100000111110000011111111111111111111111111111111111111111111111111111111111111111111011111111100000000011111111110111111110111111110111111111111111111111111111111111111110111111111111101111111111111111111111100000001111,0.8956043956043956,11111011110111111111111111111111111111111111111111111111111110111111111111011111110111000001000011111111111111011111111111111011111011111111111011111111111111111111111111011111111111,1.0,111111111111111111,3,3,13,5,0.7986270022883295,11111111111111111111111111110111111111111111111111111111111011111111111110111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111100000111111111110110111111111111111111111100000000111111010000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111101111111101111011111111111111101110111101011111111111111111111111111111111111100000000000000111111111111,0.6643356643356644,10010000110011110110110110110110110111110110110111110110110110101111011011011011011011011011011011011011011011011011011011011011011011011011011,0.9583333333333334,111111111101011111111111111111111111111111111111,0.9375,111111110101011111111111111111111111111111111111,0.8681318681318682,11111111101111111111110111111111111111111111111111111111110111111111111111101111110111000001000011111111111111101111111011110111110111111111111011111111000011111111111111101111111111
