TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.xenoamess.x8l.databind.X8lDataBeanDefaultParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,143,0.3,3,109,215,176460,1649191874765,1.0,11111111111111111111111111111111111111111111111111111,0.9051094890510949,11111111111111111111111111111111111111111111111111111111110101010101010111111111111111111111111010101010101111111111111111111111111111111,1.0,11111111111111111111111111111111111111111111,5,1,39,2,0.826530612244898,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111000010000010000010000010000010000010000011111111111111111111111110011100111001111110011111110011111110011111111111101111111111110111111101111111011111,0.49019607843137253,110101111011001010010001100100100100110010100100011001001001001111111110010010010010010001111111111000011011110010010010010010001111011111101000000100100,1.0,11111111111111111111111111111,1.0,11111111111111111111111111111,0.9051094890510949,11111111111111111111111111111111111111111111111111111111110100101010110111111111111110011111011111111110111110111111111011111111111111111
