TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.xenoamess.x8l.databind.x8lpath.X8lPathUtil,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,177,0.3,3,58,301,253597,1649191874802,0.9027777777777778,111111111111111111111111111111111111111111111111111111111111111111111111101111111111000011000000111011111110111111111111111111111111110111111111,0.856353591160221,1111111111111111111101111111111111111101110110110010110111111111111111111111111111111110111111111111111111101010101010101111111111111111111101101010011101110111111111111101110111110,1.0,1111111111111111,5,1,10,4,0.8656126482213439,1111111111111111000001111111111111111111111111111111111111111111111111111111111111111111111111111000001110100000111111111111111111111111111111111110111111111111111111111111111111111111111110111100000111111110000011111111111111110111111111111111111100000,0.5526315789473685,11011011011000011011011011110110000010,1.0,11111111,1.0,11111111,0.5966850828729282,1111111111111110111111111111111111111011110111100100101111111111110111011111111111110000011101100010010010000110011000010000100011110000000000000000000000000000011101111101101111110
