TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.xenoamess.x8l.AbstractTreeNode,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,103,0.3,3,73,284,133346,1649191874744,0.9848484848484849,111111111111111111111111111111111111111111111111111111111110111111,0.8539325842696629,11111111111101111111111111111111111111111111111110110010110101010111110111110111110111110,1.0,11111111111111111111111111111111111,21,3,14,4,0.75,11111111111111000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110100000100000100000100000110000011000001110000011,0.5238095238095238,101010101101100100100001100100101101101101100001101101101110110,1.0,11111111111111111111111,1.0,11111111111111111111111,0.797752808988764,11111110111111111110111111111111111111111000011111110000110010110111110111110111101111101
